j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
6297;36,9;16;274,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6298;62,5;19;286,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6299;71,8;19,8;251,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6300;60,4;19;276;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6301;47,2;17;274,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6302;44,2;13,4;298,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6303;39,5;12;301,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6304;32;11;267,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6305;29,7;11,1;261,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6306;29,7;10;272,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6307;33,7;10;274;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6308;34,1;10,3;376,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6309;32,4;10;385;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6310;42,2;10;269,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6311;60,3;10,2;325,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6312;64,9;10;214,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6313;64,4;10;208,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6314;57,8;9,9;208,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6315;44,5;10;181,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6316;28,3;9;215,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6317;25,1;8,9;196,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6318;25,2;9;224,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6319;31,2;9;263,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6320;30,2;9,2;269;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6321;39,6;10;252,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6322;55,2;10;277,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6323;69,5;11;250,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6324;62,5;12;261,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6325;54,2;12;272,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6326;49,2;12,7;287,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6327;41;13;261,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6328;41;14;235,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6329;36,6;13,8;251,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6330;35,2;13;261,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6331;40,4;10;266,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6332;39,8;8;255,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6333;45,5;7;257,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6334;44,1;6;232,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6335;53,9;5,2;290,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6336;57,1;5;219,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6337;53,4;5;294,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6338;56,9;3,6;258,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6339;47,5;3,6;233,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6340;30,2;3;223;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6341;24,7;2,2;291,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6342;22,1;2;260,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6343;24,2;2;284,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6344;26,8;2,5;312,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6345;37,9;5;344,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6346;35,8;8;356,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6347;50,3;12,3;381,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6348;67,2;14;388,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6349;70,6;13,9;379,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6350;68,6;15,1;376;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6351;66,3;16;351,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6352;60,7;15;337,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6353;60;15;321,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6354;59,3;13,6;342,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6355;56,9;11;326,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6356;58,5;10,6;365,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6357;60,8;10;356,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6358;64,8;8,9;258,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6359;72,1;7,8;303,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6360;67,7;6;224,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6361;67,2;5;213,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6362;63,2;4,4;185,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6363;58,7;4;225;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6364;49,2;4;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6365;32,8;3;218,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6366;33,7;3,5;192,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6367;32,1;5;266,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6368;28,7;6,9;264,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6369;30,5;8;227;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6370;36,4;9;240,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6371;47,5;9,6;258,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6372;58,6;10;222,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6373;74,9;10,4;265,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6374;76,1;13,9;249,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6375;74,1;14,2;245,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6376;68;18;259,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6377;65,5;17,5;255,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6378;55,7;16,4;258,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6379;47,4;14;225;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6380;53,4;12,7;273,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6381;50,7;13;236,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6382;62,6;12;223,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6383;78,2;10,8;285;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6384;80,7;10,3;210,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6385;77;8;202;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6386;70,4;7,2;199,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6387;53,4;7;219,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6388;36,4;6;211;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6389;26,2;4,9;185,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6390;22,6;4,9;185,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6391;32,7;5;250,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6392;43,4;7,1;237,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6393;49,6;9;269,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6394;73,7;11;238,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6395;84,2;12,2;242,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6396;87,3;14;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6397;80;14;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6398;72;15,1;231,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6399;83;15;239,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6400;75;15;241,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6401;77;14,7;251,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6402;73;13;247;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6403;76,4;10;237,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6404;77;8,3;267,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6405;88,8;7;226,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6406;101;6;227,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6407;128,3;5,1;273;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6408;136,8;4;192,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6409;132,4;3;181,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6410;131;3,8;217,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6411;115,7;5;188,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6412;86,7;6;226,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6413;81,3;6,9;224,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6414;81,1;7,1;175,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6415;82,3;8;210;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6416;78,9;8,5;197,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6417;98,7;10;256,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6418;117,6;12;284;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6419;134,3;15,8;287,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6420;131,2;17,2;272,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6421;129,7;19,1;262,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6422;108;22,1;297,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6423;96,2;22,6;232,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6424;94,9;23;205,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6425;98,2;21,9;237,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6426;86,9;21;200,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6427;98,1;18;232,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6428;84,6;16,8;262,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6429;89,5;15;259,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6430;118;14,4;211,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6431;143,5;15,2;188;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6432;148,7;14;192;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6433;159;13,9;170,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6434;151;14;213,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6435;129,9;14;215,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6436;119,8;13;221,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6437;111,5;14,5;219,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6438;109,4;15;192,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6439;109,5;16;208,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6440;114,1;15,7;193,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6441;134,3;16,1;178,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6442;157,3;15;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6443;185,8;16,9;255,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6444;228,9;18;236;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6445;242,1;19;254,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6446;192,3;20,1;205,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6447;129,2;20;222;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6448;141,5;20;220,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6449;139,6;19,5;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6450;138,2;18;205,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6451;134,5;16;215,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6452;136,6;13,2;284,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6453;148,3;12;245,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6454;176,3;11;215,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6455;181,6;9,9;206,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6456;176,8;9;225,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6457;172;8,6;207;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6458;172,2;7,6;193,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6459;171,6;8;200,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6460;170,5;7,7;178,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6461;170,7;7,8;216,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6462;160,4;8;192,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6463;161;9;270;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6464;160,9;10,8;254,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6465;165,9;14;371,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6466;174,2;15;360;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6467;173,2;20;322,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6468;172,7;21,7;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6469;169,6;24;362,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6470;142,3;25,6;319,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6471;117,5;26;363,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6472;105,5;25;340,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6473;98,7;24,7;281;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6474;101,7;23;333,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6475;94,1;22;325,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6476;99,3;17,9;354,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6477;99,8;17;341,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6478;113,5;15;234,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6479;133;15,7;294,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6480;147,4;14;189,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6481;178,1;13;223,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6482;179,6;12,7;196,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6483;175,4;12;209,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6484;177,7;13;200,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6485;179,3;12,3;199;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6486;180,3;12;200,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6487;182,3;13;301,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6488;200,1;16,3;259,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6489;212,5;23;337,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6490;240,5;24,5;365,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6491;251,9;24,7;322,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6492;208;24;339,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6493;169,2;24,2;341;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6494;127,2;22,3;364,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6495;91;19;367,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6496;69,6;17;339,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6497;64,9;16,3;319;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6498;62;16;361,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6499;57;15,6;365;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6500;58,2;14,6;365,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6501;62,1;14;359,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6502;72;14;276,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6503;111,3;13,9;302,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6504;125,5;14;226,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6505;139,4;13;212,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6506;141,4;13,6;215,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6507;155;13;225,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6508;157,5;12,5;177,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6509;167,5;12,6;225;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6510;164,7;11;218,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6511;168;11;270,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6512;176,6;12,7;241,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6513;181,5;14,3;245,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6514;210,6;15;254,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6515;239,8;16,3;229;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6516;240,5;18;270,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6517;227,9;18;249,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6518;199,5;19,2;240,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6519;175,6;19;237,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6520;176,4;18,7;231,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6521;171,3;17,8;263,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6522;170;16,7;220,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6523;170,6;14;243,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6524;171,6;12;221,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6525;174,6;11;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6526;187,8;9;225,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6527;209,4;8,9;258,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6528;216,6;8;224,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6529;252,2;7;211,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6530;261,9;6,9;204,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6531;290,7;6,9;198,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6532;294,3;5,7;176,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6533;288,6;5,5;218,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6534;287,3;5;225,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6535;255,3;5;248,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6536;267,2;8,3;239,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6537;282,1;11,4;255,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6538;295,8;14;247,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6539;296,2;17;242;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6540;284,3;17,7;223;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6541;268,7;20;265,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6542;207,4;21,7;257,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6543;175,8;22;256,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6544;141,3;22;251,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6545;120,9;21,7;250,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6546;124,7;20;262,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6547;117,1;18;246;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6548;128,9;16,9;243;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6549;152,3;18;225,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6550;191,7;16;247,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6551;224,6;15,6;258,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6552;231,4;15,4;220,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6553;245,3;14;187,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6554;252;13,2;210,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6555;264,7;13;223,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6556;281,3;12;211,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6557;289,2;11,8;223,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6558;280,1;12;190,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6559;278;12,2;281,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6560;275,8;11,7;244,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6561;276,6;12,9;291,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6562;284,5;13,8;294,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6563;283;14,9;277,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6564;266,9;16;233,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6565;228,9;17;273,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6566;180,8;17,5;231,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6567;145,7;17;227;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6568;124,3;17;267;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6569;106,2;17,2;245,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6570;94,5;16;312,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6571;92,1;12;284,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6572;96,7;10,2;296,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6573;115,7;9;251,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6574;153,3;8;222,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6575;191;8;296,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6576;190,4;7;179,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6577;206,1;7;170,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6578;199,1;7;175,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6579;194,7;7;182,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6580;180,5;7;183,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6581;167,7;8,4;218,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6582;156,1;9;191,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6583;166,2;9;186,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6584;199,3;10;182,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6585;213,7;11,2;199,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6586;231,9;11,5;238;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6587;267,3;12,6;255,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6588;264,1;14;283,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6589;240,8;17;243,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6590;242,2;17,2;216,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6591;225,4;17;220,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6592;226,2;17;212,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6593;241,4;17,8;213,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6594;252;17;236,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6595;232,9;16;278,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6596;226,2;15,3;260,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6597;234,6;15;275,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6598;269,5;14;213,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6599;299,6;12,3;224,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6600;305;12;189,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6601;314,1;11,5;188,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6602;299,7;10,8;172,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6603;298;11;206,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6604;285,4;10,8;159,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6605;267,4;11,3;169,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6606;242,5;10;178,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6607;239,9;11;179,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6608;239,7;11,3;189,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
6609;252,2;13;202,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
